Produkt ID,Jednostka miary,Waga brutto,Waga netto,Jednostka wagi,Objetosc,Długosc,Szerokosc,Wysokosc,Indeks wymiar jednostka,Zawartosc,Zawartosc netto,Zawartosc brutto,Marka wlasna,OKRES_PRZYDATNOSCI_DNI,JEDNOSTKA_MIARY_MAGAZYN,LICZNIK_PRZELICZ_ZAWARTOSCI,MIANOWNIK_PRZELICZ_ZAWARTOSCI,PRZELICZNIK_ZAWARTOSCI,Liczba sztuk na palecie,Liczba sztuk w opakowaniu,Liczba sztuk w kartonie,Liczba sztuk w warstwie (palety),Cena zakupu,VAT
10966921,ST,0,0,KG,0,0,0,0,CM,KG,0,0,  ,0,ST,1,1,1,0,,,,XXX,XXX
10967161,ST,0,0,KG,0,0,0,0,CM,KG,0,0,  ,0,ST,1,1,1,0,,,,XXX,XXX
10967401,ST,0,0,KG,0,0,0,0,CM,KG,0,0,  ,0,ST,1,1,1,0,,,,XXX,XXX
10967641,ST,0,0,KG,0,0,0,0,CM,KG,0,0,  ,0,ST,1,1,1,0,6,6,0,XXX,XXX
10967881,ST,0,0,KG,0,0,0,0,CM,KG,0,0,  ,0,ST,1,1,1,0,,,,XXX,XXX
10968121,ST,0,0,KG,0,0,0,0,CM,KG,0,0,  ,0,ST,1,1,1,0,,,,XXX,XXX
10968361,ST,0,0,KG,0,0,0,0,CM,KG,0,0,  ,0,ST,1,1,1,0,,,,XXX,XXX
10969561,ST,0,0,KG,0,0,0,0,CM,KG,0,0,  ,0,ST,1,1,1,0,,,,XXX,XXX
10970041,KG,1,1,KG,0,0,0,0,CM,KG,1,1,  ,0,KG,1,1,1,0,,,,XXX,XXX
10970281,KG,1,1,KG,0,0,0,0,CM,KG,1,1,  ,0,KG,1,1,1,0,,,,XXX,XXX
10970521,KG,1,1,KG,0,0,0,0,,KG,1,1,  ,0,KG,1,1,1,0,,,,XXX,XXX
10971481,KG,1,1,KG,0,0,0,0,CM,KG,1,1,  ,0,KG,1,1,1,0,,,,XXX,XXX
10971961,KG,1,1,KG,0,0,0,0,,KG,1,1,  ,0,KG,1,1,1,0,,,,XXX,XXX
10972201,ST,0,0,KG,0,0,0,0,CM,KG,0,0,  ,0,ST,1,1,1,0,,,,XXX,XXX
10972441,ST,0,0,KG,0,0,0,0,CM,KG,0,0,  ,0,ST,1,1,1,0,,,,XXX,XXX
10972681,ST,0,0,KG,0,0,0,0,CM,KG,0,0,  ,0,ST,1,1,1,0,,,,XXX,XXX
10972921,ST,0,0,KG,0,0,0,0,CM,KG,0,0,  ,0,ST,1,1,1,0,,,,XXX,XXX
10973161,ST,0.29,0.29,KG,0,0,0,0,CM,KG,0.29,0.29,  ,0,ST,1,1,1,0,,,,XXX,XXX
10973401,ST,0.1,0.1,KG,0,0,0,0,CM,KG,0.1,0.1,  ,0,OPA,1,1,1,0,1,1,0,XXX,XXX
10974361,ST,0.1,0.1,KG,0,0,0,0,CM,L,0.2,0.2,  ,0,OPA,1,1,1,0,1,1,0,XXX,XXX
10974601,ST,0.35,0.35,KG,0,0,0,0,CM,KG,0.35,0.35,  ,14,ST,1,1,1,0,,,,XXX,XXX
10975081,ST,0,0,KG,0,0,0,0,CM,KG,0,0,  ,0,ST,1,1,1,0,,,,XXX,XXX
10975321,ST,0.05,0.05,KG,0.006,10,10,6,CM,KG,0,0,  ,0,ST,1,1,1,0,,,,XXX,XXX
10975561,ST,0,0,KG,0,0,0,0,,,0,0,  ,0,ST,1,1,1,0,,,,XXX,XXX
10976041,ST,0.14,0.14,KG,0,0,0,0,CM,KG,0.14,0.14,  ,0,ST,1,1,1,0,,,,XXX,XXX
10976281,ST,0.04,0.04,KG,0,0,0,0,CM,L,0.04,0.04,  ,0,ST,1,1,1,0,,,,XXX,XXX
10976521,ST,0.1,0.1,KG,0,0,0,0,CM,KG,0.1,0.1,  ,0,OPA,1,1,1,0,1,1,0,XXX,XXX
10976761,ST,0.015,0.015,KG,0,0,0,0,CM,KG,0.015,0.015,  ,0,OPA,1,1,1,0,1,1,0,XXX,XXX
10977001,KG,1,1,KG,0,0,0,0,,KG,1,1,  ,10,KG,1,1,1,0,,,,XXX,XXX
10977241,ST,0.02,0.02,KG,0,0,0,0,CM,KG,0.02,0.02,  ,0,OPA,1,1,1,0,1,1,0,XXX,XXX
10977721,ST,0.3,0.3,KG,0,0,0,0,CM,KG,0.3,0.3,  ,0,OPA,1,1,1,0,1,1,0,XXX,XXX
10977961,ST,0.5,0.5,KG,0,0,0,0,CM,KG,0.5,0.5,  ,0,OPA,1,1,1,0,1,1,0,XXX,XXX
10978201,ST,0.4,0.4,KG,0,0,0,0,CM,KG,0.4,0.4,  ,0,OPA,1,1,1,0,1,1,0,XXX,XXX
10978441,ST,0.7,0.7,KG,0,0,0,0,CM,KG,0.7,0.7,  ,0,OPA,1,1,1,0,1,1,0,XXX,XXX
10978681,ST,0.06,0.06,KG,0,0,0,0,CM,KG,0.06,0.06,  ,0,OPA,1,1,1,0,1,1,0,XXX,XXX
10978921,ST,0.45,0.45,KG,0,0,0,0,CM,KG,0.45,0.45,  ,0,ST,1,1,1,0,,,,XXX,XXX
10979161,ST,0,0,KG,0,0,0,0,CM,,0,0,  ,0,ST,1,1,1,0,,,,XXX,XXX
10979641,ST,0,0,KG,0,0,0,0,CM,,0,0,  ,0,ST,1,1,1,0,,,,XXX,XXX
10979881,ST,0.001,0.001,KG,0,0,0,0,CM,,0,0,  ,0,OPA,24,1,24,10368,24,288,0,XXX,XXX
10980121,ST,0.03,0.03,KG,0,0,0,0,CM,KG,0.03,0.03,  ,0,OPA,24,1,24,10368,24,288,0,XXX,XXX
10980361,ST,0.001,0.001,KG,0,0,0,0,CM,,0,0,  ,0,OPA,24,1,24,10368,24,288,0,XXX,XXX
10981321,ST,0.1,0.1,KG,0,0,0,0,CM,KG,0.1,0.1,  ,0,OPA,1,100,0.01,0,0.01,0.01,0,XXX,XXX
10981561,ST,0.1,0.1,KG,0,0,0,0,CM,KG,0.1,0.1,  ,0,OPA,1,100,0.01,0,0.01,0.01,0,XXX,XXX
10983721,ST,0,0,KG,0,0,0,0,,,0,0,  ,0,ST,1,1,1,0,,,,XXX,XXX
10987801,KG,1,0,KG,0,0,0,0,,,0,0,  ,0,KG,1,1,1,0,,,,XXX,XXX
10990921,ST,0.567,0.567,KG,1686.75,7.5,13,17.3,CM,KG,0.5,0.5,  ,640,OPA,1,1,1,450,1,15,90,XXX,XXX
60000149,ST,0,0,KG,0,0,0,0,,,0,0,  ,0,ST,1,1,1,0,0,0,60,XXX,XXX
60000389,ST,0,0,KG,0,0,0,0,,,0,0,  ,0,ST,1,1,1,0,0,0,20,XXX,XXX
60000869,ST,0,0,KG,0,0,0,0,,,0,0,  ,0,ST,1,1,1,0,0,0,1200,XXX,XXX
60001109,ST,0,0,KG,0,0,0,0,,,0,0,  ,0,ST,1,1,1,0,0,0,1000,XXX,XXX
60001349,ST,0,0,KG,0,0,0,0,,,0,0,  ,0,ST,1,1,1,0,0,0,1200,XXX,XXX
60001589,ST,0,0,KG,0,0,0,0,,,0,0,  ,0,ST,1,1,1,0,0,0,600,XXX,XXX
60002309,ST,0,0,KG,0,0,0,0,,,0,0,  ,0,ST,1,1,1,0,0,0,1,XXX,XXX
60002549,ST,0,0,KG,0,0,0,0,,,0,0,  ,0,ST,1,1,1,0,0,0,1,XXX,XXX
60002789,ST,0,0,KG,0,0,0,0,,,0,0,  ,0,ST,1,1,1,0,0,0,1,XXX,XXX
60003029,ST,0,0,KG,0,0,0,0,,,0,0,  ,0,ST,1,1,1,0,0,0,1,XXX,XXX
60003269,ST,0,0,KG,0,0,0,0,,,0,0,  ,0,ST,1,1,1,0,0,0,600,XXX,XXX
60003509,ST,0,0,KG,0,0,0,0,,,0,0,  ,0,ST,1,1,1,0,0,0,25,XXX,XXX
60003749,ST,0,0,KG,0,0,0,0,,,0,0,  ,0,ST,1,1,1,0,0,0,16,XXX,XXX
60003989,ST,0,0,KG,0,0,0,0,,,0,0,  ,0,ST,1,1,1,0,0,0,800,XXX,XXX
60004229,ST,0,0,KG,0,0,0,0,,,0,0,  ,0,ST,1,1,1,0,0,0,13,XXX,XXX
60004469,ST,0,0,KG,0,0,0,0,,,0,0,  ,0,ST,1,1,1,0,0,0,1,XXX,XXX
60004709,ST,0,0,KG,0,0,0,0,,,0,0,  ,0,ST,1,1,1,0,0,0,800,XXX,XXX
60004949,ST,0,0,KG,0,0,0,0,,,0,0,  ,0,ST,1,1,1,0,0,0,20,XXX,XXX
60005189,ST,0,0,KG,0,0,0,0,,,0,0,  ,0,ST,1,1,1,0,0,0,16,XXX,XXX
60005429,ST,0,0,KG,0,0,0,0,,,0,0,  ,0,ST,1,1,1,0,0,0,20,XXX,XXX
60005669,ST,0,0,KG,0,0,0,0,,,0,0,  ,0,ST,1,1,1,0,0,0,1,XXX,XXX
60006149,ST,0.001,0.001,KG,0,0,0,0,,KG,0,0,  ,0,ST,1,1,1,0,0,0,20,XXX,XXX
60006389,ST,0.001,0.001,KG,0.001,0.1,0.1,0.1,CM,L,0,0,  ,0,ST,1,1,1,0,0,0,800,XXX,XXX
60007349,ST,0.001,0.001,KG,0.001,0.1,0.1,0.1,CM,L,0,0,  ,0,ST,1,1,1,0,0,0,20,XXX,XXX
60007589,ST,0.001,0.001,KG,0.001,0.1,0.1,0.1,CM,L,0,0,  ,0,ST,1,1,1,0,0,0,20,XXX,XXX
60007829,ST,0.001,0.001,KG,0.001,0.1,0.1,0.1,CM,L,0,0,  ,0,ST,1,1,1,0,0,0,1200,XXX,XXX
60008069,ST,0.001,0.001,KG,0.001,0.1,0.1,0.1,CM,L,0,0,  ,0,ST,1,1,1,0,0,0,1200,XXX,XXX
60008789,ST,0.001,0.001,KG,0.001,0.1,0.1,0.1,CM,L,0,0,  ,0,ST,1,1,1,0,0,0,58,XXX,XXX
60009029,ST,0.001,0.001,KG,0.001,0.1,0.1,0.1,CM,L,0,0,  ,0,ST,1,1,1,0,0,0,1200,XXX,XXX
60009269,ST,0.001,0.001,KG,0.001,0.1,0.1,0.1,CM,L,0,0,  ,0,ST,1,1,1,0,0,0,1,XXX,XXX
60009509,ST,0.001,0.001,KG,0.001,0.1,0.1,0.1,CM,L,0,0,  ,0,ST,1,1,1,0,0,0,1200,XXX,XXX
60009749,ST,0.001,0.001,KG,0.001,0.1,0.1,0.1,CM,L,0,0,  ,0,ST,1,1,1,0,0,0,1200,XXX,XXX
60009989,ST,0.001,0.001,KG,0.001,0.1,0.1,0.1,CM,L,0,0,  ,0,ST,1,1,1,0,0,0,1200,XXX,XXX
60010229,ST,0.001,0.001,KG,0.001,0.1,0.1,0.1,CM,L,0,0,  ,0,ST,1,1,1,0,0,0,1200,XXX,XXX
60010469,ST,0.001,0.001,KG,0.001,0.1,0.1,0.1,CM,L,0,0,  ,0,ST,1,1,1,0,0,0,20,XXX,XXX
60010709,ST,0.001,0.001,KG,0.001,0.1,0.1,0.1,CM,L,0,0,  ,0,ST,1,1,1,0,0,0,1,XXX,XXX
60011189,ST,0.001,0.001,KG,0.001,0.1,0.1,0.1,CM,L,0,0,  ,0,ST,1,1,1,0,0,0,1200,XXX,XXX
60011429,ST,0.001,0.001,KG,0.001,0.1,0.1,0.1,CM,L,0,0,  ,0,ST,1,1,1,0,0,0,1200,XXX,XXX
60011669,ST,0.001,0.001,KG,0.001,0.1,0.1,0.1,CM,L,0,0,  ,0,ST,1,1,1,0,0,0,1,XXX,XXX
60012149,ST,0.001,0.001,KG,0.001,0.1,0.1,0.1,CM,L,0,0,  ,0,ST,1,1,1,0,0,0,1,XXX,XXX
60012629,ST,0.001,0.001,KG,0.001,0.1,0.1,0.1,CM,L,0,0,  ,0,ST,1,1,1,0,0,0,1,XXX,XXX
60013349,ST,0.001,0.001,KG,0.001,0.1,0.1,0.1,CM,L,0,0,  ,0,ST,1,1,1,0,0,0,1,XXX,XXX
70000142,ST,0,0,KG,0,0,0,0,,,0,0,  ,0,ST,1,1,1,0,,,,XXX,XXX
70001102,ST,0,0,KG,0,0,0,0,,,0,0,  ,0,ST,1,1,1,0,,,,XXX,XXX
80200538,ST,0,0,KG,0,0,0,0,,,0,0,  ,0,ST,1,1,1,0,,,,XXX,XXX
80200778,ST,0,0,KG,0,0,0,0,,,0,0,  ,0,ST,1,1,1,0,,,,XXX,XXX
80201498,ST,0,0,KG,0,0,0,0,,,0,0,  ,0,ST,1,1,1,0,,,,XXX,XXX
80201738,ST,0,0,KG,0,0,0,0,,,0,0,  ,0,ST,1,1,1,0,,,,XXX,XXX
80201978,ST,0,0,KG,0,0,0,0,,,0,0,  ,0,ST,1,1,1,0,,,,XXX,XXX
80202218,ST,0,0,KG,0,0,0,0,,,0,0,  ,0,ST,1,1,1,0,,,,XXX,XXX
9000000484,ST,0,0,KG,0,0,0,0,,,0,0,  ,0,ST,1,1,1,0,,,,XXX,XXX
9000000724,ST,0,0,KG,0,0,0,0,,,0,0,  ,0,ST,1,1,1,0,,,,XXX,XXX
9000000964,ST,0,0,KG,0,0,0,0,,,0,0,  ,0,ST,1,1,1,0,,,,XXX,XXX
9000001204,ST,0,0,KG,0,0,0,0,,,0,0,  ,0,ST,1,1,1,0,,,,XXX,XXX
9000001444,ST,0,0,KG,0,0,0,0,,,0,0,  ,0,ST,1,1,1,0,,,,XXX,XXX
9000001684,ST,0,0,KG,0,0,0,0,,,0,0,  ,0,ST,1,1,1,0,,,,XXX,XXX
9000001924,ST,0,0,KG,0,0,0,0,,,0,0,  ,0,ST,1,1,1,0,,,,XXX,XXX
9000002164,ST,0,0,KG,0,0,0,0,,,0,0,  ,0,ST,1,1,1,0,,,,XXX,XXX
9000002404,ST,0,0,KG,0,0,0,0,,,0,0,  ,0,ST,1,1,1,0,,,,XXX,XXX
10001106,ST,0.023,0.025,KG,0.038,1.7,7.5,3,CM,KG,0.022,0.022,  ,364,OPA,30,1,30,16800,30,30,840,XXX,XXX
10901360,ST,0.024,0.024,KG,0.28,4,10,7,CM,,0,0,  ,997,OPA,5,1,5,4800,5,300,0,XXX,XXX
10901840,ST,0.33,0.33,KG,1.177,7.4,7.4,21.5,CM,L,0.33,0.33,  ,365,OPA,1,1,1,576,1,6,0,XXX,XXX
10904000,ST,0.105,0.105,KG,0.301,1,12.7,23.7,CM,KG,0.1,0.1,  ,19,OPA,5,1,5,1000,5,10,250,XXX,XXX
10914080,ST,0.933,0.933,KG,1.766,9,9,21.8,CM,L,0.9,0.9,  ,9999,OPA,6,1,6,504,6,6,126,XXX,XXX
10914560,ST,0.2,0.2,KG,0.27,4.8,7.5,7.5,CM,KG,0.16,0.16,  ,730,OPA,6,1,6,3432,6,6,156,XXX,XXX
10915280,ST,0.22,0.22,KG,1584,5.5,24,12,CM,KG,0.2,0.2,  ,365,OPA,6,1,6,660,6,6,54,XXX,XXX
10915760,ST,0.249,0.25,KG,0.296,6.5,6.5,7,CM,KG,0.13,0.13,  ,480,OPA,6,1,6,3240,6,6,180,XXX,XXX
10918160,ST,0.04,0.04,KG,56,2,14,2,CM,KG,0.037,0.037,  ,720,OPA,20,1,20,20480,20,320,1920,XXX,XXX
10918400,ST,0.027,0.027,KG,0.114,2.4,5.5,8.6,CM,,0,0,  ,1080,OPA,10,1,10,12250,10,250,0,XXX,XXX
10918880,ST,0.1,0.1,KG,0.008,2,2,2,CM,KG,0.3,0.3,  ,0,OPA,1,1,1,0,1,1,800,XXX,XXX
10919600,ST,0.07,0.07,KG,0.626,3,11.6,18,CM,KG,0.063,0.063,  ,360,OPA,12,1,12,3120,12,24,240,XXX,XXX
10919840,ST,0.31,0.32,KG,0.361,6.1,6.1,9.7,CM,KG,0.19,0.19,  ,720,OPA,6,1,6,2808,6,6,216,XXX,XXX
10920080,ST,0.25,0.25,KG,0.545,4.9,4.9,22.7,CM,L,0.25,0.25,  ,1068,OPA,6,1,6,1908,6,6,0,XXX,XXX
10920800,ST,0.102,0.104,KG,0.213,1.6,9.5,14,CM,KG,0.1,0.1,  ,720,OPA,12,1,12,6336,12,12,576,XXX,XXX
10921760,ST,0.271,0.271,KG,980,14,14,5,CM,KG,0.265,0.265,  ,80,OPA,6,1,6,1056,6,12,96,XXX,XXX
10922240,ST,0.39,0.386,KG,0.476,6.3,6.3,12,CM,L,0.25,0.25,  ,180,OPA,6,1,6,1488,6,6,186,XXX,XXX
10925600,ST,0.165,0.165,KG,487.35,9.5,9.5,5.4,CM,KG,0.15,0.15,  ,25,OPA,3,1,3,1920,3,12,96,XXX,XXX
10926080,ST,0,0,KG,0,0,0,0,,,0,0,  ,0,ST,1,1,1,0,,,,XXX,XXX
10926320,ST,0,0,KG,0,0,0,0,,,0,0,  ,0,ST,1,1,1,0,,,,XXX,XXX
10927040,ST,0.4,0.4,KG,0.43,10,10,4.3,CM,,0,0,  ,0,OPA,5,1,5,1200,5,60,300,XXX,XXX
10927280,ST,0.83,0.83,KG,1.782,9,9,22,CM,L,0.5,0.5,  ,0,OPA,1,1,1,588,1,12,84,XXX,XXX
10927520,ST,0.16,0.16,KG,4.485,23,6.5,30,CM,KG,0.15,0.15,  ,154,ST,1,1,1,0,9,9,0,XXX,XXX
10927760,ST,0.035,0.035,KG,0.2,1.5,9,14.8,CM,KG,0.029,0.029,  ,270,OPA,20,1,20,6720,20,240,1680,XXX,XXX
10928000,ST,0.1,0.1,KG,1.467,4.5,15.9,20.5,CM,KG,0.1,0.1,X ,730,OPA,1,1,1,1680,1,20,240,XXX,XXX
10928240,ST,0.353,0.32,KG,1.814,6,14.4,21,CM,KG,0.3,0.3,  ,365,OPA,6,1,6,672,6,6,96,XXX,XXX
10928720,ST,0.19,0.19,KG,377.733,4.1,8.3,11.1,CM,KG,0.18,0.18,X ,35,OPA,6,1,6,2700,6,6,90,XXX,XXX
10928960,ST,0.61,0.61,KG,4.784,8.95,21.38,25,CM,KG,0.6,0.6,  ,540,ST,1,1,1,0,6,6,0,XXX,XXX
10929200,ST,0,0,KG,0,0,0,0,,,0,0,  ,0,ST,1,1,1,0,,,,XXX,XXX
10929920,ST,0.103,0.103,KG,5.184,36,16,9,CM,,0,0,  ,0,OPA,1,1,1,1600,1,50,300,XXX,XXX
10930160,ST,0,0,KG,0.001,2,2,18.9,CM,L,0.05,0.05,  ,720,ST,1,1,1,0,42,42,0,XXX,XXX
10930640,ST,0.359,0.359,KG,484.548,10.1,10.1,4.75,CM,KG,0.3,0.3,  ,720,OPA,6,1,6,2160,6,6,72,XXX,XXX
10930880,ST,0.344,0.344,KG,2.268,6,21,18,CM,KG,0.3,0.3,  ,180,OPA,12,1,12,504,12,12,84,XXX,XXX
10931840,ST,1.08,1.08,KG,4.104,8.3,21.5,23,CM,,0,0,  ,0,OPA,1,1,1,448,1,28,112,XXX,XXX
10932080,ST,0.313,0.313,KG,0.659,9.5,9.5,7.3,CM,KG,0.3,0.3,  ,26,OPA,4,1,4,1344,4,12,96,XXX,XXX
10932560,ST,0.06,0.06,KG,0.261,19,5.5,2.5,CM,L,0.072,0.072,  ,510,ST,1,1,1,0,28,28,0,XXX,XXX
10933760,ST,1.23,1.23,KG,2.18,8.4,8.4,30.9,CM,L,0.75,0.75,  ,0,OPA,1,1,1,570,1,6,114,XXX,XXX
10934000,ST,1.01,1.01,KG,0.904,6.5,21.4,6.5,CM,KG,1,1,  ,365,OPA,6,1,6,594,6,6,66,XXX,XXX
10934240,ST,0,0,KG,0,0,0,0,,,0,0,  ,0,ST,1,1,1,0,,,,XXX,XXX
10934720,ST,1.016,1.05,KG,1.135,8.7,8.7,15,CM,KG,0.35,0.35,  ,46,OPA,6,1,6,684,6,6,114,XXX,XXX
10935920,ST,0.16,0.16,KG,0.163,34,24,0.2,CM,KG,0.15,0.15,  ,0,ST,1,1,1,0,6,6,0,XXX,XXX
10936160,ST,0.05,0.05,KG,1.813,7,14,18.5,CM,KG,0,0,  ,0,ST,1,1,1,0,1,1,0,XXX,XXX
10936400,ST,0.04,0.04,KG,0.098,1.4,5,14,CM,KG,0,0,  ,0,ST,1,1,1,0,1,1,0,XXX,XXX
10936640,ST,0.05,0.05,KG,0.287,4.5,5.6,11.4,CM,L,0.05,0.05,  ,0,ST,1,1,1,0,1,1,0,XXX,XXX
10937120,ST,0.4,0.4,KG,1.21,5.5,11,20,CM,KG,0.4,0.4,  ,0,ST,1,1,1,0,6,6,0,XXX,XXX
10938560,ST,0.13,0.13,KG,0,0,0,0,CM,KG,0.13,0.13,  ,0,ST,1,1,1,0,,,,XXX,XXX
10941680,ST,0.21,0.21,KG,0,0,0,0,CM,KG,0.21,0.21,  ,0,ST,1,1,1,0,20,20,0,XXX,XXX
10942161,ST,0.175,0.175,KG,0,0,0,0,CM,L,0.175,0.175,  ,0,ST,1,1,1,0,12,12,0,XXX,XXX
10942401,ST,0.18,0.18,KG,0,0,0,0,CM,KG,0.18,0.18,  ,0,ST,1,1,1,0,,,,XXX,XXX
10942641,ST,0,0,KG,0,0,0,0,CM,KG,0,0,  ,0,ST,1,1,1,0,,,,XXX,XXX
10942881,ST,0.003,0.003,KG,0,0,0,0,CM,KG,0.003,0.003,  ,0,ST,1,1,1,0,,,,XXX,XXX
10943121,ST,0,0,KG,0,0,0,0,CM,KG,0,0,  ,0,ST,1,1,1,0,,,,XXX,XXX
10943361,ST,0.1,0.1,KG,0,0,0,0,CM,KG,0.1,0.1,  ,0,ST,1,1,1,0,,,,XXX,XXX
10944561,ST,0.175,0.175,KG,0,0,0,0,CM,KG,0.175,0.175,  ,0,ST,1,1,1,0,,,,XXX,XXX
10944801,ST,0.75,0.75,KG,0,0,0,0,CM,L,0.75,0.75,  ,0,ST,1,1,1,0,,,,XXX,XXX
10945521,ST,0.1,0.1,KG,0,0,0,0,CM,KG,0.1,0.1,  ,0,ST,1,1,1,0,,,,XXX,XXX
10948401,ST,0.1,0.1,KG,0,0,0,0,CM,L,0,0,  ,0,ST,1,1,1,0,1,1,9600,XXX,XXX
10949361,ST,1.32,1.32,KG,4.223,8.5,18.4,27,CM,KG,0,0,  ,0,OPA,1,1,1,520,1,13,130,XXX,XXX
10952961,ST,0.4,0.4,KG,0,0,0,0,CM,KG,0.4,0.4,  ,0,ST,1,1,1,0,1,1,9600,XXX,XXX
10954641,ST,0.828,0.82,KG,0.937,8.5,9.5,11.6,CM,L,0.48,0.48,  ,540,OPA,6,1,6,864,6,6,108,XXX,XXX
10955601,ST,0.1,0.1,KG,0,0,0,0,CM,KG,0,0,  ,0,OPA,1,1,1,0,1,1,9600,XXX,XXX
10956321,KG,1,1,KG,0,0,0,0,CM,KG,1,1,  ,0,KG,1,1,1,0,1.2,1.2,0,XXX,XXX
10956561,KG,1,1,KG,0,0,0,0,CM,KG,1,1,  ,0,KG,1,1,1,0,1.6,1.6,0,XXX,XXX
10958721,ST,0,0,KG,0,0,0,0,CM,KG,0,0,  ,0,ST,1,1,1,0,,,,XXX,XXX
10959921,ST,0,0,KG,0,0,0,0,CM,KG,0,0,  ,0,ST,1,1,1,0,12,12,0,XXX,XXX
10960881,ST,0,0,KG,0,0,0,0,CM,KG,0,0,  ,0,ST,1,1,1,0,,,,XXX,XXX
10961121,ST,0,0,KG,0,0,0,0,CM,KG,0.45,0.45,  ,0,ST,1,1,1,0,,,,XXX,XXX
10961361,ST,0,0,KG,0,0,0,0,CM,KG,0,0,  ,0,ST,1,1,1,0,,,,XXX,XXX
10961841,ST,0,0,KG,0.389,7.3,7.3,7.3,CM,L,0.05,0.05,  ,0,ST,1,1,1,0,1,1,0,XXX,XXX
10962081,ST,0,0,KG,0,0,0,0,CM,KG,0,0,  ,0,ST,1,1,1,0,,,,XXX,XXX
10963041,ST,0,0,KG,0,0,0,0,CM,KG,0.185,0.185,  ,0,ST,1,1,1,0,,,,XXX,XXX
10964241,ST,0.164,0.164,KG,0,0,0,0,CM,KG,0.164,0.164,  ,0,ST,1,1,1,0,1,1,9600,XXX,XXX
10965201,ST,0,0,KG,0,0,0,0,CM,KG,0,0,  ,0,ST,1,1,1,0,,,,XXX,XXX
10965681,ST,0,0,KG,0,0,0,0,CM,KG,0,0,  ,0,ST,1,1,1,0,20,20,0,XXX,XXX
10969281,ST,0,0,KG,0.027,3,3,3,CM,KG,0,0,  ,0,ST,1,1,1,0,1,1,0,XXX,XXX
10969761,KG,1,1,KG,8,20,20,20,CM,KG,1,1,  ,8,KG,1,1,1,378,1.8,1.8,0,XXX,XXX
10970961,ST,0.875,0.875,KG,0.243,2,9,13.5,CM,KG,0.071,0.071,  ,280,OPA,11,1,11,3960,11,11,396,XXX,XXX
10971201,ST,0.773,0.76,KG,0.911,8.9,8.9,11.5,CM,KG,0.5,0.5,X ,732,OPA,8,1,8,1008,8,8,112,XXX,XXX
10973841,ST,1,1,KG,0,0,0,0,CM,KG,1,1,  ,1,ST,1,1,1,0,,,,XXX,XXX
10975041,ST,0.079,0.079,KG,0.882,2,21,21,CM,KG,0.079,0.079,  ,0,ST,1,1,1,0,,,,XXX,XXX
10975281,ST,0.05,0.05,KG,0.006,10,10,6,CM,KG,0.05,0.05,  ,0,ST,1,1,1,0,,,,XXX,XXX
10975521,ST,1,1,KG,4.5,15,20,15,CM,KG,1,1,  ,10,OPA,1,1,1,576,1,12,72,XXX,XXX
10975761,ST,0.059,0.059,KG,0.272,4.3,4.3,14.7,CM,,0,0,  ,0,OPA,12,1,12,1632,12,12,408,XXX,XXX
10980561,ST,2.51,2.51,KG,1,10,10,10,CM,,0,0,  ,243,ST,1,1,1,0,2,2,0,XXX,XXX
10981761,KG,1,1,KG,0,0,0,0,,KG,1,1,  ,14,KG,1,1,1,0,,,,XXX,XXX
10982001,ST,0.008,0.008,KG,2.646,7,7,54,CM,KG,0,0,  ,0,OPA,20,1,20,640,20,20,320,XXX,XXX
10982241,ST,0.35,0.35,KG,2.279,4.1,28.8,19.3,CM,,0,0,  ,0,OPA,6,1,6,420,6,6,60,XXX,XXX
10982721,ST,0,0,KG,0,0,0,0,CM,,0,0,  ,0,ST,1,1,1,0,,,,XXX,XXX
10982961,ST,0,0,KG,0,0,0,0,CM,,0,0,  ,0,ST,1,1,1,0,,,,XXX,XXX
10983201,ST,0,0,KG,0,0,0,0,CM,,0,0,  ,0,ST,1,1,1,0,,,,XXX,XXX
10983441,ST,0,0,KG,0,0,0,0,CM,,0,0,  ,0,ST,1,1,1,0,,,,XXX,XXX
10983681,ST,0.012,0.012,KG,104,1,8,13,CM,,0,0,  ,9999,OPA,12,1,12,33600,12,120,4200,XXX,XXX
10983921,ST,0.25,0.25,KG,1.758,3.7,21.8,21.8,CM,KG,0.25,0.25,  ,360,ST,1,1,1,0,,,,XXX,XXX
10984161,ST,0.005,0.005,KG,0.25,5,5,10,CM,KG,0,0,  ,0,OPA,100,1,100,72000,100,1000,18000,XXX,XXX
10984641,ST,0.023,0.02,KG,0.044,2.5,2.5,7,CM,,0,0,  ,730,OPA,4,1,4,21600,4,600,0,XXX,XXX
10984881,ST,0.465,0.45,KG,3.025,5.5,22,25,CM,KG,0.45,0.45,  ,365,OPA,2,1,2,1080,2,8,72,XXX,XXX
10985121,ST,0.366,0.351,KG,0.979,5.4,10.3,17.6,CM,KG,0.35,0.35,  ,360,OPA,6,1,6,1152,6,6,144,XXX,XXX
10985361,KG,1,1,KG,0,0,0,0,CM,KG,1,1,  ,180,KG,1,1,1,0,,,,XXX,XXX
10985601,ST,0.1,0.1,KG,4.631,7.5,19,32.5,CM,KG,0.1,0.1,  ,119,OPA,10,1,10,400,10,10,80,XXX,XXX
10985841,KG,1,1,KG,0,0,0,0,CM,KG,1,1,  ,0,KG,1,1,1,0,,,,XXX,XXX
10986321,ST,0.005,0.005,KG,0.005,20,0.5,0.5,CM,KG,0,0,  ,0,OPA,250,1,250,0,250,250,6250,XXX,XXX
