product_id,shops
10918626,"12,1,14,10,11,13,15"
10951296,"12,1,14,10,11,13,15"
10984858,"12,1,14,10,11,13,15"
10988908,"12,1,14,10,11,13,15"
10949421,"12,1,14,10,11,13,15"
10988182,"12,1,14,10,11,13,15"
10920843,"12,1,14,10,11,13,15"
10001026,"12,1,14,10,11,13,15"
10934086,"12,1,14,10,11,13,15"
10988256,"12,1,14,10,11,13,15"
10990777,"12,1,14,10,11,13,15"
10006389,"12,1,14,10,11,13,15"
10985760,"12,1,14,10,11,13,15"
10986330,"12,1,14,10,11,13,15"
10001123,"12,1,14,10,11,13,15"
10989014,"12,1,14,10,11,13,15"
10928825,"12,1,14,10,11,13,15"
10987565,"12,1,14,10,11,13,15"
10988165,"12,1,14,10,11,13,15"
10927897,"12,1,14,10,11,13,15"
12002568,"12,1,14,10,11,13,15"
12003448,"12,1,14,10,11,13,15"
10926130,"12,1,14,10,11,13,15"
10964171,"12,1,14,10,11,13,15"
10914842,"12,1,14,10,11,13,15"
10953082,"12,1,14,10,11,13,15"
10917174,"12,1,14,10,11,13,15"
10990649,"12,1,14,10,11,13,15"
12001139,"12,1,14,10,11,13,15"
10932481,"12,1,14,10,11,13,15"
12003123,"12,1,14,10,11,13,15"
10980044,"12,1,14,10,11,13,15"
10988184,"12,1,14,10,11,13,15"
12002746,"12,1,14,10,11,13,15"
10916368,"12,1,14,10,11,13,15"
10984859,"12,1,14,10,11,13,15"
10000390,"12,1,14,10,11,13,15"
10931321,"12,1,14,10,11,13,15"
10931396,"12,1,14,10,11,13,15"
10977547,"12,1,14,10,11,13,15"
10975738,"12,1,14,10,11,13,15"
10981909,"12,1,14,10,11,13,15"
10975750,"12,1,14,10,11,13,15"
10900413,"12,1,14,10,11,13,15"
10921033,"12,1,14,10,11,13,15"
12003033,"12,1,14,10,11,13,15"
10915446,"12,1,14,10,11,13,15"
10932126,"12,1,14,10,11,13,15"
10984618,"12,1,14,10,11,13,15"
12003308,"12,1,14,10,11,13,15"
10914090,"12,1,14,10,11,13,15"
80401080,"12,1,14,10,11,13,15"
10903992,"12,1,14,10,11,13,15"
10007424,"12,1,14,10,11,13,15"
10937214,"12,1,14,10,11,13,15"
10984585,"12,1,14,10,11,13,15"
12001675,"12,1,14,10,11,13,15"
10985216,"12,1,14,10,11,13,15"
10901947,"12,1,14,10,11,13,15"
10991427,"12,1,14,10,11,13,15"
10982160,"12,1,14,10,11,13,15"
10990111,"12,1,14,10,11,13,15"
12001622,"12,1,14,10,11,13,15"
10900956,"12,1,14,10,11,13,15"
10901976,"12,1,14,10,11,13,15"
10932406,"12,1,14,10,11,13,15"
10988496,"12,1,14,10,11,13,15"
10901547,"12,1,14,10,11,13,15"
12002327,"12,1,14,10,11,13,15"
10975778,"12,1,14,10,11,13,15"
10931329,"12,1,14,10,11,13,15"
10975779,"12,1,14,10,11,13,15"
10928780,"12,1,14,10,11,13,15"
10988261,"12,1,14,10,11,13,15"
10950562,"12,1,14,10,11,13,15"
10990762,"12,1,14,10,11,13,15"
12002272,"12,1,14,10,11,13,15"
10928753,"12,1,14,10,11,13,15"
10904054,"12,1,14,10,11,13,15"
10975444,"12,1,14,10,11,13,15"
10991294,"12,1,14,10,11,13,15"
12000225,"12,1,14,10,11,13,15"
12000336,"12,1,14,10,11,13,15"
10985647,"12,1,14,10,11,13,15"
10988287,"12,1,14,10,11,13,15"
10927970,"12,1,14,10,11,13,15"
10988181,"12,1,14,10,11,13,15"
80400921,"12,1,14,10,11,13,15"
12003124,"12,1,14,10,11,13,15"
12000247,"12,1,14,10,11,13,15"
10919288,"12,1,14,10,11,13,15"
12000088,"12,1,14,10,11,13,15"
10984149,"12,1,14,10,11,13,15"
12003119,"12,1,14,10,11,13,15"
10931592,"12,1,14,10,11,13,15"
10987343,"12,1,14,10,11,13,15"
10987734,"12,1,14,10,11,13,15"
10985995,"12,1,14,10,11,13,15"
10920357,"12,1,14,10,11,13,15"
10933757,"12,1,14,10,11,13,15"
10901038,"12,1,14,10,11,13,15"
10984931,"12,1,14,10,11,13,15"
10988203,"12,1,14,10,11,13,15"
10988194,"12,1,14,10,11,13,15"
10917035,"12,1,14,10,11,13,15"
80401086,"12,1,14,10,11,13,15"
10913577,"12,1,14,10,11,13,15"
10985877,"12,1,14,10,11,13,15"
10988439,"12,1,14,10,11,13,15"
12002019,"12,1,14,10,11,13,15"
10906106,"12,1,14,10,11,13,15"
10988246,"12,1,14,10,11,13,15"
10914007,"12,1,14,10,11,13,15"
10984717,"12,1,14,10,11,13,15"
20000239,"12,1,14,10,11,13,15"
10980251,"12,1,14,10,11,13,15"
12003391,"12,1,14,10,11,13,15"
10000602,"12,1,14,10,11,13,15"
10971272,"12,1,14,10,11,13,15"
10000903,"12,1,14,10,11,13,15"
10903973,"12,1,14,10,11,13,15"
10931493,"12,1,14,10,11,13,15"
12002273,"12,1,14,10,11,13,15"
12003403,"12,1,14,10,11,13,15"
10986335,"12,1,14,10,11,13,15"
10931086,"12,1,14,10,11,13,15"
10954326,"12,1,14,10,11,13,15"
10930058,"12,1,14,10,11,13,15"
10987748,"12,1,14,10,11,13,15"
10917840,"12,1,14,10,11,13,15"
10989900,"12,1,14,10,11,13,15"
12001620,"12,1,14,10,11,13,15"
10985731,"12,1,14,10,11,13,15"
90900351,"12,1,14,10,11,13,15"
10932702,"12,1,14,10,11,13,15"
10988302,"12,1,14,10,11,13,15"
80401473,"12,1,14,10,11,13,15"
10901647,"12,1,14,10,11,13,15"
12001629,"12,1,14,10,11,13,15"
10902931,"12,1,14,10,11,13,15"
10000072,"12,1,14,10,11,13,15"
10931102,"12,1,14,10,11,13,15"
10985232,"12,1,14,10,11,13,15"
10990082,"12,1,14,10,11,13,15"
12001882,"12,1,14,10,11,13,15"
10900374,"12,1,14,10,11,13,15"
10930986,"12,1,14,10,11,13,15"
12001177,"12,1,14,10,11,13,15"
10955628,"12,1,14,10,11,13,15"
10987308,"12,1,14,10,11,13,15"
10920200,"12,1,14,10,11,13,15"
10985100,"12,1,14,10,11,13,15"
10986751,"12,1,14,10,11,13,15"
10915962,"12,1,14,10,11,13,15"
10930313,"12,1,14,10,11,13,15"
10991386,"12,1,14,10,11,13,15"
10988169,"12,1,14,10,11,13,15"
12001589,"12,1,14,10,11,13,15"
10900932,"12,1,14,10,11,13,15"
10906133,"12,1,14,10,11,13,15"
10971743,"12,1,14,10,11,13,15"
10929267,"12,1,14,10,11,13,15"
10000489,"12,1,14,10,11,13,15"
10949150,"12,1,14,10,11,13,15"
10988750,"12,1,14,10,11,13,15"
12000780,"12,1,14,10,11,13,15"
10000711,"12,1,14,10,11,13,15"
10989191,"12,1,14,10,11,13,15"
10903514,"12,1,14,10,11,13,15"
10983194,"12,1,14,10,11,13,15"
10989155,"12,1,14,10,11,13,15"
12003165,"12,1,14,10,11,13,15"
10989556,"12,1,14,10,11,13,15"
12001766,"12,1,14,10,11,13,15"
12003618,"12,1,14,10,11,13,15"
10983639,"12,1,14,10,11,13,15"
10988170,"12,1,14,10,11,13,15"
10931623,"12,1,14,10,11,13,15"
10917516,"12,1,14,10,11,13,15"
10905868,"12,1,14,10,11,13,15"
10931638,"12,1,14,10,11,13,15"
12001690,"12,1,14,10,11,13,15"
10975913,"12,1,14,10,11,13,15"
10931215,"12,1,14,10,11,13,15"
10988245,"12,1,14,10,11,13,15"
10974966,"12,1,14,10,11,13,15"
10984556,"12,1,14,10,11,13,15"
10989436,"12,1,14,10,11,13,15"
10906739,"12,1,14,10,11,13,15"
10945849,"12,1,14,10,11,13,15"
10900080,"12,1,14,10,11,13,15"
10929050,"12,1,14,10,11,13,15"
10975580,"12,1,14,10,11,13,15"
10932171,"12,1,14,10,11,13,15"
10981181,"12,1,14,10,11,13,15"
10931852,"12,1,14,10,11,13,15"
10980432,"12,1,14,10,11,13,15"
10987492,"12,1,14,10,11,13,15"
12000482,"12,1,14,10,11,13,15"
10932404,"12,1,14,10,11,13,15"
10986404,"12,1,14,10,11,13,15"
10985815,"12,1,14,10,11,13,15"
10988257,"12,1,14,10,11,13,15"
10928828,"12,1,14,10,11,13,15"
10982258,"12,1,14,10,11,13,15"
10904741,"12,1,14,10,11,13,15"
10926954,"12,1,14,10,11,13,15"
10931664,"12,1,14,10,11,13,15"
10949849,"12,1,14,10,11,13,15"
10986400,"12,1,14,10,11,13,15"
10983283,"12,1,14,10,11,13,15"
10974964,"12,1,14,10,11,13,15"
10988535,"12,1,14,10,11,13,15"
10989075,"12,1,14,10,11,13,15"
10931246,"12,1,14,10,11,13,15"
10980209,"12,1,14,10,11,13,15"
12003479,"12,1,14,10,11,13,15"
10969710,"12,1,14,10,11,13,15"
10927674,"12,1,14,10,11,13,15"
10930877,"12,1,14,10,11,13,15"
10981877,"12,1,14,10,11,13,15"
10905978,"12,1,14,10,11,13,15"
10914488,"12,1,14,10,11,13,15"
10933988,"12,1,14,10,11,13,15"
10904869,"12,1,14,10,11,13,15"
90000009,"12,1,14,10,11,13,15"
10989280,"12,1,14,10,11,13,15"
12002243,"12,1,14,10,11,13,15"
10988004,"12,1,14,10,11,13,15"
10975876,"12,1,14,10,11,13,15"
12001226,"12,1,14,10,11,13,15"
10929237,"12,1,14,10,11,13,15"
10969747,"12,1,14,10,11,13,15"
10903049,"12,1,14,10,11,13,15"
10931642,"12,1,14,10,11,13,15"
10988772,"12,1,14,10,11,13,15"
10927515,"12,1,14,10,11,13,15"
10987405,"12,1,14,10,11,13,15"
10929826,"12,1,14,10,11,13,15"
10934307,"12,1,14,10,11,13,15"
10985637,"12,1,14,10,11,13,15"
10988248,"12,1,14,10,11,13,15"
10920351,"12,1,14,10,11,13,15"
12000106,"12,1,14,10,11,13,15"
10925019,"12,1,14,10,11,13,15"
12001209,"12,1,14,10,11,13,15"
10002931,"12,1,14,10,11,13,15"
10988771,"12,1,14,10,11,13,15"
10982152,"12,1,14,10,11,13,15"
10988202,"12,1,14,10,11,13,15"
10985993,"12,1,14,10,11,13,15"
10915915,"12,1,14,10,11,13,15"
10949215,"12,1,14,10,11,13,15"
10983955,"12,1,14,10,11,13,15"
12003525,"12,1,14,10,11,13,15"
10929056,"12,1,14,10,11,13,15"
10985776,"12,1,14,10,11,13,15"
10917167,"12,1,14,10,11,13,15"
10981178,"12,1,14,10,11,13,15"
12002252,"12,1,14,10,11,13,15"
10933903,"12,1,14,10,11,13,15"
10918974,"12,1,14,10,11,13,15"
10983595,"12,1,14,10,11,13,15"
10901106,"12,1,14,10,11,13,15"
10934366,"12,1,14,10,11,13,15"
12003437,"12,1,14,10,11,13,15"
12000538,"12,1,14,10,11,13,15"
10920709,"12,1,14,10,11,13,15"
10988159,"12,1,14,10,11,13,15"
12001190,"12,1,14,10,11,13,15"
10989871,"12,1,14,10,11,13,15"
90900341,"12,1,14,10,11,13,15"
10902722,"12,1,14,10,11,13,15"
10932402,"12,1,14,10,11,13,15"
10929273,"12,1,14,10,11,13,15"
10921424,"12,1,14,10,11,13,15"
10922264,"12,1,14,10,11,13,15"
10928694,"12,1,14,10,11,13,15"
10989425,"12,1,14,10,11,13,15"
10915847,"12,1,14,10,11,13,15"
10933987,"12,1,14,10,11,13,15"
12000287,"12,1,14,10,11,13,15"
10901719,"12,1,14,10,11,13,15"
10919359,"12,1,14,10,11,13,15"
10983819,"12,1,14,10,11,13,15"
10975700,"12,1,14,10,11,13,15"
12003510,"12,1,14,10,11,13,15"
10975801,"12,1,14,10,11,13,15"
10989301,"12,1,14,10,11,13,15"
12000081,"12,1,14,10,11,13,15"
10901882,"12,1,14,10,11,13,15"
10920242,"12,1,14,10,11,13,15"
12002082,"12,1,14,10,11,13,15"
80100163,"12,1,14,10,11,13,15"
10976434,"12,1,14,10,11,13,15"
10985894,"12,1,14,10,11,13,15"
10984856,"12,1,14,10,11,13,15"
10985446,"12,1,14,10,11,13,15"
10975577,"12,1,14,10,11,13,15"
10918118,"12,1,14,10,11,13,15"
10926078,"12,1,14,10,11,13,15"
10927859,"12,1,14,10,11,13,15"
10930829,"12,1,14,10,11,13,15"
10000861,"12,1,14,10,11,13,15"
10904301,"12,1,14,10,11,13,15"
10927141,"12,1,14,10,11,13,15"
12001911,"12,1,14,10,11,13,15"
10918892,"12,1,14,10,11,13,15"
10987812,"12,1,14,10,11,13,15"
10987953,"12,1,14,10,11,13,15"
10984055,"12,1,14,10,11,13,15"
10988375,"12,1,14,10,11,13,15"
10985699,"12,1,14,10,11,13,15"
12001890,"12,1,14,10,11,13,15"
10945621,"12,1,14,10,11,13,15"
10987724,"12,1,14,10,11,13,15"
12003545,"12,1,14,10,11,13,15"
10951646,"12,1,14,10,11,13,15"
10000487,"12,1,14,10,11,13,15"
10914378,"12,1,14,10,11,13,15"
10930128,"12,1,14,10,11,13,15"
10905979,"12,1,14,10,11,13,15"
10987321,"12,1,14,10,11,13,15"
10991461,"12,1,14,10,11,13,15"
10984822,"12,1,14,10,11,13,15"
20000113,"12,1,14,10,11,13,15"
10984555,"12,1,14,10,11,13,15"
10986325,"12,1,14,10,11,13,15"
10902587,"12,1,14,10,11,13,15"
20000237,"12,1,14,10,11,13,15"
10010009,"12,1,14,10,11,13,15"
10990650,"12,1,14,10,11,13,15"
10001611,"12,1,14,10,11,13,15"
10930211,"12,1,14,10,11,13,15"
10984711,"12,1,14,10,11,13,15"
10929163,"12,1,14,10,11,13,15"
10932373,"12,1,14,10,11,13,15"
12003404,"12,1,14,10,11,13,15"
12000275,"12,1,14,10,11,13,15"
10929557,"12,1,14,10,11,13,15"
10975777,"12,1,14,10,11,13,15"
12002257,"12,1,14,10,11,13,15"
10985950,"12,1,14,10,11,13,15"
10988260,"12,1,14,10,11,13,15"
10916091,"12,1,14,10,11,13,15"
10930381,"12,1,14,10,11,13,15"
10932242,"12,1,14,10,11,13,15"
10990922,"12,1,14,10,11,13,15"
10988183,"12,1,14,10,11,13,15"
80400623,"12,1,14,10,11,13,15"
12000584,"12,1,14,10,11,13,15"
10918946,"12,1,14,10,11,13,15"
12000996,"12,1,14,10,11,13,15"
10988247,"12,1,14,10,11,13,15"
10901538,"12,1,14,10,11,13,15"
10931738,"12,1,14,10,11,13,15"
10983818,"12,1,14,10,11,13,15"
10001610,"12,1,14,10,11,13,15"
10929940,"12,1,14,10,11,13,15"
10985242,"12,1,14,10,11,13,15"
12003472,"12,1,14,10,11,13,15"
10938253,"12,1,14,10,11,13,15"
10904804,"12,1,14,10,11,13,15"
10989394,"12,1,14,10,11,13,15"
10930405,"12,1,14,10,11,13,15"
10981966,"12,1,14,10,11,13,15"
10953558,"12,1,14,10,11,13,15"
10991478,"12,1,14,10,11,13,15"
12000128,"12,1,14,10,11,13,15"
10988219,"12,1,14,10,11,13,15"
10001140,"12,1,14,10,11,13,15"
80410051,"12,1,14,10,11,13,15"
12001952,"12,1,14,10,11,13,15"
10925593,"12,1,14,10,11,13,15"
12000323,"12,1,14,10,11,13,15"
10988224,"12,1,14,10,11,13,15"
10986435,"12,1,14,10,11,13,15"
12000386,"12,1,14,10,11,13,15"
10931397,"12,1,14,10,11,13,15"
10975737,"12,1,14,10,11,13,15"
10991417,"12,1,14,10,11,13,15"
10969120,"12,1,14,10,11,13,15"
10988730,"12,1,14,10,11,13,15"
10949431,"12,1,14,10,11,13,15"
10975201,"12,1,14,10,11,13,15"
10975281,"12,1,14,10,11,13,15"
10980431,"12,1,14,10,11,13,15"
10928422,"12,1,14,10,11,13,15"
10901743,"12,1,14,10,11,13,15"
10974963,"12,1,14,10,11,13,15"
10914374,"12,1,14,10,11,13,15"
10916145,"12,1,14,10,11,13,15"
10975736,"12,1,14,10,11,13,15"
10990736,"12,1,14,10,11,13,15"
10982259,"12,1,14,10,11,13,15"
10900412,"12,1,14,10,11,13,15"
10903972,"12,1,14,10,11,13,15"
10932423,"12,1,14,10,11,13,15"
10955633,"12,1,14,10,11,13,15"
10989433,"12,1,14,10,11,13,15"
12000413,"12,1,14,10,11,13,15"
10984074,"12,1,14,10,11,13,15"
10918195,"12,1,14,10,11,13,15"
10920566,"12,1,14,10,11,13,15"
10925586,"12,1,14,10,11,13,15"
10988796,"12,1,14,10,11,13,15"
12000696,"12,1,14,10,11,13,15"
12003467,"12,1,14,10,11,13,15"
10988189,"12,1,14,10,11,13,15"
10988272,"12,1,14,10,11,13,15"
12003412,"12,1,14,10,11,13,15"
10915213,"12,1,14,10,11,13,15"
10925583,"12,1,14,10,11,13,15"
10900594,"12,1,14,10,11,13,15"
10918454,"12,1,14,10,11,13,15"
10900595,"12,1,14,10,11,13,15"
10983446,"12,1,14,10,11,13,15"
10983607,"12,1,14,10,11,13,15"
10983951,"12,1,14,10,11,13,15"
10921002,"12,1,14,10,11,13,15"
10929713,"12,1,14,10,11,13,15"
10934053,"12,1,14,10,11,13,15"
10988773,"12,1,14,10,11,13,15"
10920354,"12,1,14,10,11,13,15"
10905976,"12,1,14,10,11,13,15"
12003518,"12,1,14,10,11,13,15"
10989869,"12,1,14,10,11,13,15"
10929371,"12,1,14,10,11,13,15"
10905032,"12,1,14,10,11,13,15"
10983962,"12,1,14,10,11,13,15"
10991425,"12,1,14,10,11,13,15"
10985739,"12,1,14,10,11,13,15"
10919011,"12,1,14,10,11,13,15"
10969742,"12,1,14,10,11,13,15"
12003422,"12,1,14,10,11,13,15"
10950614,"12,1,14,10,11,13,15"
10926086,"12,1,14,10,11,13,15"
10901718,"12,1,14,10,11,13,15"
10920358,"12,1,14,10,11,13,15"
10988188,"12,1,14,10,11,13,15"
12001708,"12,1,14,10,11,13,15"
10905019,"12,1,14,10,11,13,15"
10985579,"12,1,14,10,11,13,15"
12001110,"12,1,14,10,11,13,15"
10989901,"12,1,14,10,11,13,15"
10928602,"12,1,14,10,11,13,15"
10929913,"12,1,14,10,11,13,15"
10932003,"12,1,14,10,11,13,15"
10986205,"12,1,14,10,11,13,15"
